stratum	fuzzy	mpn	size	n_mismatch	signature	opc_jaccard	LSobj_imm	LSr1_imm	unit	symbol
70-90	85.864	86.589	2260	178	SOURCE_CALLCOUNT	0.8781	15	1	default/MusicLibrary	?SelectNode@MusicLibrary@@QAAXPAVSortNode@@PAVLocalBandUser@@_N@Z
70-90	85.845	86.326	1164	89	SOURCE_INSDEL	0.88	19	0	default/UsbMidiKeyboard	?Poll@UsbMidiKeyboard@@SAXXZ
70-90	85.844	87.406	128	12	SOURCE_INSDEL	0.9394	0	2	default/Campaign	?GetCurrentPointsForNextMajorCampaignLevelForMetaScore@Campaign@@QAAHH@Z
70-90	85.836	86.492	488	37	SOURCE_CALLCOUNT	0.873	8	0	default/CharDriver	??0CharDriver@@IAA@XZ
70-90	85.714	85.714	112	4	CODEGEN_ORDERING	1.0	0	0	default/RealGuitarTrackWatcherImpl	?InTrill@RealGuitarTrackWatcherImpl@@UBA_NH@Z
70-90	85.671	86.846	596	43	SOURCE_INSDEL	0.98	0	0	default/band3/game/BandUserMgr	??0BandUserMgr@@QAA@HH@Z
70-90	85.669	85.926	544	40	SOURCE_CALLCOUNT	0.8603	6	1	default/system/rndobj/Utl	?TestTexturePaths@@YAXPAVObjectDir@@@Z
70-90	85.667	85.667	168	8	CODEGEN_ORDERING	1.0	2	0	default/TexMovie	?Copy@TexMovie@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z
70-90	85.583	86.000	144	11	SOURCE_INSDEL	0.973	1	1	default/CustomizePanel	?GetPlacementMeshFromCurrentCamShot@CustomizePanel@@QAAPBDXZ
70-90	85.560	85.560	100	5	SOURCE_CALLCOUNT	0.8929	1	0	default/Flow	?NewObject@FlowAnimate@@SAPAVObject@Hmx@@XZ
70-90	85.560	85.560	100	5	SOURCE_CALLCOUNT	0.8929	1	0	default/Gesture	?NewObject@StreamRecorder@@SAPAVObject@Hmx@@XZ
70-90	85.548	86.032	248	14	SOURCE_INSDEL	0.873	0	0	default/SpectralAnalysis	?_M_insert_overflow@?$vector@MV?$XboxAllocator@M@@@stlpmtx_std@@IAAXPAMABMABU__true_type@2@I_N@Z
70-90	85.519	85.991	424	27	SOURCE_INSDEL	0.9358	0	3	default/system/rndobj/Rnd	?UpdateRate@Rnd@@IAAXXZ
70-90	85.484	85.806	124	8	SOURCE_INSDEL	0.9375	0	0	default/MicInputArrow	?PreLoad@MicInputArrow@@UAAXAAVBinStream@@@Z
70-90	85.474	88.104	1232	130	SOURCE_INSDEL	0.9403	18	0	default/Spotlight	?BuildNGSheet@Spotlight@@IAAXAAUBeamDef@1@@Z
70-90	85.450	86.950	160	16	SOURCE_CALLCOUNT	0.814	2	0	default/CameraShot	?SetShotOver@CamShot@@IAAXXZ
70-90	85.441	86.176	136	14	SOURCE_INSDEL	0.8286	0	3	default/Voice	?StartSynchronizedVoices@@YAXXZ
70-90	85.406	86.644	404	44	SOURCE_CALLCOUNT	0.8182	3	1	default/GemPlayer	?_M_insert_overflow_aux@?$vector@VUpcomingFretRelease@GemPlayer@@V?$StlNodeAlloc@VUpcomingFretRelease@GemPlayer@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAVUpcomingFretRelease@GemPlayer@@ABV34@ABU__false_type@2@I_N@Z
70-90	85.406	86.644	404	44	SOURCE_CALLCOUNT	0.8182	3	1	default/SongParser	?_M_insert_overflow_aux@?$vector@U?$pair@HH@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@HH@stlpmtx_std@@@2@@stlpmtx_std@@IAAXPAU?$pair@HH@2@ABU32@ABU__false_type@2@I_N@Z
70-90	85.375	86.500	480	40	SOURCE_INSDEL	0.916	1	0	default/FileMerger	?Clear@Merger@FileMerger@@QAAXXZ
70-90	85.315	85.589	292	18	SOURCE_INSDEL	0.8025	0	0	default/VocalPlayer	?LocalSetEnabledState@VocalPlayer@@UAAXW4EnabledState@@HPAVBandUser@@_N@Z
70-90	85.295	86.205	176	19	SOURCE_INSDEL	0.913	3	0	default/SongStatusMgr	?CreateOrAccessSongStatus@SongStatusMgr@@QBAPAVSongStatus@@H@Z
70-90	85.294	85.294	136	5	SOURCE_INSDEL	0.9189	0	0	default/band3/bandtrack/TrackPanel	?Exit@TrackPanel@@UAAXXZ
70-90	85.237	85.763	456	30	SOURCE_CALLCOUNT	0.8182	3	0	default/CharIKFoot	??0CharIKFoot@@IAA@XZ
70-90	85.222	85.500	72	4	CODEGEN_ORDERING	1.0	0	0	default/DataFunc	?DataSyncReloadLocale@@YA?AVDataNode@@PAVDataArray@@@Z
70-90	85.212	86.894	904	98	SOURCE_CALLCOUNT	0.9414	10	1	default/BandCharacter	?OnInstallFilter@BandCharacter@@QAA?AVDataNode@@PAVDataArray@@@Z
70-90	85.143	85.619	84	5	SOURCE_INSDEL	0.8571	1	0	default/NetCacheMgr_Xbox	??1NetCacheMgrXbox@@UAA@XZ
70-90	85.143	85.619	84	5	SOURCE_INSDEL	0.8571	1	0	default/MeshAnim	??1AccomplishmentConditional@@UAA@XZ
70-90	85.060	85.760	200	16	SOURCE_INSDEL	0.8269	2	0	default/MessageTimer	??$__linear_insert@PAPAUObjEntry@@PAU1@UObjSort@@@stlpmtx_std@@YAXPAPAUObjEntry@@0PAU1@UObjSort@@@Z
70-90	85.000	85.000	16	1	MIXED	0.6	0	0	default/BandCamShot	??0SkeletonCallback@@QAA@XZ
70-90	85.000	85.000	16	1	MIXED	0.6	0	0	default/Waypoint	??0Symbol@@QAA@XZ
70-90	85.000	85.000	16	1	MIXED	0.6	0	0	default/Profile	?GetName@Profile@@QBAPBDXZ
70-90	84.994	86.025	1280	149	SOURCE_CALLCOUNT	0.9604	54	5	default/Part	??0RndParticleSys@@IAA@XZ
70-90	84.980	85.268	1180	59	SOURCE_CALLCOUNT	0.8875	1	1	default/Text	?ApplyLineText@RndText@@QAAXABVString@@ABVStyle@1@AAMAAVLine@1@HHPA_N@Z
70-90	84.962	87.173	208	29	SOURCE_INSDEL	0.8182	0	2	default/Waypoint	?FindNearest@Waypoint@@SAPAV1@ABVVector3@@H@Z
70-90	84.958	84.958	96	5	SOURCE_CALLCOUNT	0.8889	1	0	default/EventTrigger	?NewObject@PropertyEventProvider@@SAPAVObject@Hmx@@XZ
70-90	84.935	87.885	556	69	SOURCE_INSDEL	0.9357	2	2	default/GemPlayer	?GetSoloData@GemPlayer@@QAAHHAAM0AAH@Z
70-90	84.912	85.132	544	29	SOURCE_CALLCOUNT	0.8451	2	0	default/TexRenderer	??0RndTexRenderer@@IAA@XZ
70-90	84.889	86.625	288	26	SOURCE_INSDEL	0.8889	3	0	default/band3/meta_band/SessionMgr	?SetActiveRoster@SessionMgr@@QAAX_N@Z
70-90	84.885	85.622	868	63	SOURCE_CALLCOUNT	0.8805	19	0	default/VocalTrack	??0VocalTrack@@QAA@PAVBandUser@@@Z
70-90	84.850	84.850	80	6	SOURCE_INSDEL	0.85	0	3	default/DuplicatedObject	?AcquireReferenceToMaster@DuplicatedObject@Quazal@@QAAXXZ
70-90	84.830	85.043	188	12	SOURCE_INSDEL	0.9388	0	1	default/band3/bandtrack/Gem	?InitChordInfo@Gem@@QAAXH_N@Z
70-90	84.816	85.667	588	36	SOURCE_INSDEL	0.8993	4	3	default/EnvAnim	?SetFrame@RndEnvAnim@@UAAXMM@Z
70-90	84.756	85.421	1444	109	SOURCE_CALLCOUNT	0.9105	3	1	default/system/obj/Dir	?PostLoad@ObjectDir@@UAAXAAVBinStream@@@Z
70-90	84.750	84.750	16	2	MIXED	0.6	0	0	default/MoveDir	?MoveBeat@MoveDir@@QBAHXZ
70-90	84.739	85.193	352	24	SOURCE_CALLCOUNT	0.8523	0	1	default/Instance	?LoadFile@?$ObjDirPtr@VWorldInstance@@@@QAAXABVFilePath@@_N1W4LoaderPos@@1@Z
70-90	84.739	85.193	352	24	SOURCE_CALLCOUNT	0.8523	0	1	default/UIFontImporter	?LoadFile@?$ObjDirPtr@VUIListDir@@@@QAAXABVFilePath@@_N1W4LoaderPos@@1@Z
70-90	84.729	86.792	1580	191	SOURCE_CALLCOUNT	0.9236	22	0	default/Geo	?MakeBSPTree@@YA_NAAPAVBSPNode@@AAV?$list@VBSPFace@@V?$StlNodeAlloc@VBSPFace@@@stlpmtx_std@@@stlpmtx_std@@H@Z
70-90	84.682	84.833	264	11	SOURCE_CALLCOUNT	0.8485	1	0	default/VocalPlayer	?Jump@VocalPlayer@@UAAXM_N@Z
70-90	84.652	87.732	448	45	SOURCE_INSDEL	0.9735	9	5	default/system/rndobj/Utl	?TransformKeys@@YAXPAVRndTransAnim@@ABVTransform@@@Z
70-90	84.622	85.297	296	23	SOURCE_INSDEL	0.88	2	4	default/system/beatmatch/BeatMaster	?Reset@BeatMaster@@UAAXXZ
70-90	84.610	85.177	564	42	SOURCE_INSDEL	0.9038	4	0	default/Overlay	?Draw@RndOverlay@@AAAMM@Z
70-90	84.607	87.568	1344	211	SOURCE_CALLCOUNT	0.9265	24	4	default/system/rndobj/Utl	?BuildVisit@@YAXPAVBSPNode@@@Z
70-90	84.600	85.000	300	17	SOURCE_INSDEL	0.875	0	0	default/KeyboardTrackWatcherImpl	?CheckForFatFinger@KeyboardTrackWatcherImpl@@QAA_NMHIW4GemHitFlags@@@Z
70-90	84.570	85.015	540	34	SOURCE_INSDEL	0.95	0	2	default/system/rndobj/Utl	?SetBloomBlurWeightsStreak@@YAX_NMMMHM@Z
70-90	84.546	85.236	1596	110	SOURCE_CALLCOUNT	0.9377	5	1	default/EventTrigger	?Cleanup@EventTrigger@@KA?AVDataNode@@PAVDataArray@@@Z
70-90	84.515	85.273	132	16	SOURCE_CALLCOUNT	0.8108	2	1	default/band3/meta_band/NewAwardPanel	?LoadIcons@NewAwardPanel@@QAAXXZ
70-90	84.500	84.500	16	3	SOURCE_ARGVAL	0.6	2	0	default/NetCacheMgr	??F?$_List_iterator@UNetLoaderRef@@U?$_Nonconst_traits@UNetLoaderRef@@@stlpmtx_std@@@stlpmtx_std@@QAAAAU01@XZ
70-90	84.463	86.171	328	43	SOURCE_CALLCOUNT	0.8152	3	1	default/MetaMusic	?_M_insert_overflow_aux@?$vector@VDataArrayPtr@@V?$StlNodeAlloc@VDataArrayPtr@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAVDataArrayPtr@@ABV3@ABU__false_type@2@I_N@Z
70-90	84.423	84.763	1116	73	SOURCE_CALLCOUNT	0.9253	8	1	default/CharBoneDir	?MergeCharacter@CharBoneDir@@IAAXABVFilePath@@@Z
70-90	84.364	86.182	88	12	SOURCE_INSDEL	0.8636	0	3	default/SongDB	?PostLoad@SongDB@@QAAXPAVDataEventList@@@Z
70-90	84.337	85.995	784	92	SOURCE_CALLCOUNT	0.9268	2	1	default/OvershellPanel	?CheckForControllerDisconnects@OvershellPanel@@QAAXXZ
70-90	84.317	85.984	744	86	SOURCE_CALLCOUNT	0.8762	3	2	default/VocalTrack	?PollLyricAnimations@VocalTrack@@QAAXAAV?$deque@PAVLyricPlate@@V?$StlNodeAlloc@PAVLyricPlate@@@stlpmtx_std@@@stlpmtx_std@@M_N@Z
70-90	84.286	85.143	140	10	SOURCE_INSDEL	0.9444	0	0	default/BandCharacter	?PreLoad@BandCharacter@@UAAXAAVBinStream@@@Z
70-90	84.286	85.714	448	46	SOURCE_CALLCOUNT	0.9821	0	0	default/band3/game/BandUserMgr	??1BandUserMgr@@UAA@XZ
70-90	84.231	84.231	208	9	SOURCE_INSDEL	0.8814	0	0	default/SpotlightDrawer_NG	?CheckCam@NgSpotlightDrawer@@IAA_NXZ
70-90	84.216	87.805	964	145	SOURCE_INSDEL	0.8774	12	3	default/Spotlight	?BuildNGQuad@Spotlight@@IAAXAAUBeamDef@1@W4Constraint@RndTransformable@@@Z
70-90	84.211	84.211	76	3	SOURCE_CALLCOUNT	0.8636	0	0	default/MetaPanel	?Poll@MetaPanel@@UAAXXZ
70-90	84.194	84.516	124	8	SOURCE_INSDEL	0.8	0	0	default/ColorPalette	?resize@?$vector@UColorSet@@V?$StlNodeAlloc@UColorSet@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABUColorSet@@@Z
70-90	84.190	84.742	652	43	SOURCE_INSDEL	0.9112	0	1	default/UIListState	?Scroll@UIListState@@QAAXH_N@Z
70-90	84.164	84.246	244	11	SOURCE_INSDEL	0.9516	0	0	default/Emitter	?Save@SynthEmitter@@UAAXAAVBinStream@@@Z
70-90	84.131	85.855	1160	102	SOURCE_INSDEL	0.973	0	1	default/FFT	?fft_matrix_inverse_columnwise@@YAHPAMJ0@Z
70-90	84.079	84.397	252	20	SOURCE_INSDEL	0.7237	0	0	default/system/obj/Dir	??$__find_if@PAVFilePath@@P6A_NABV1@@Z@stlpmtx_std@@YAPAVFilePath@@PAV1@0P6A_NABV1@@ZABUrandom_access_iterator_tag@0@@Z
70-90	84.023	85.898	512	59	SOURCE_INSDEL	0.8712	4	0	default/StorePanel	?UpdateOffers@StorePanel@@MAAHABV?$list@UEnumProduct@@V?$StlNodeAlloc@UEnumProduct@@@stlpmtx_std@@@stlpmtx_std@@_N@Z
70-90	84.000	86.379	412	53	SOURCE_INSDEL	0.9223	3	0	default/EntityUploader	?BeginRockCentralOps@EntityUploader@@QAAHH@Z
70-90	84.000	85.263	380	35	SOURCE_CALLCOUNT	0.8716	0	0	default/SessionUsersProviders	?Handle@SessionUsersProvider@@UAA?AVDataNode@@PAVDataArray@@_N@Z
70-90	84.000	84.000	100	4	SOURCE_INSDEL	0.84	0	0	default/SelectDifficultyPanel	??_GSelectDifficultyPanel@@UAAPAXI@Z
70-90	83.982	85.787	3092	418	SOURCE_CALLCOUNT	0.8295	35	1	default/system/obj/Dir	?PreLoad@ObjectDir@@UAAXAAVBinStream@@@Z
70-90	83.869	84.357	3112	185	SOURCE_CALLCOUNT	0.9434	19	9	default/system/rndobj/Utl	?RndScaleObject@@YAXPAVObject@Hmx@@MM@Z
70-90	83.754	85.153	944	99	SOURCE_INSDEL	0.9958	6	18	default/CharBonesSamples	?EvaluateChannel@CharBonesSamples@@QAAXPAXHHM@Z
70-90	83.734	83.947	376	26	SOURCE_CALLCOUNT	0.8624	0	5	default/MeshAnim	?LoadShaderFile@RndShaderMgr@@MAAXAAVFileStream@@@Z
70-90	83.685	84.918	292	26	SOURCE_CALLCOUNT	0.8493	1	0	default/band3/meta_band/CampaignGoalsLeaderboardChoicePanel	?Handle@CampaignGoalsLeaderboardChoicePanel@@UAA?AVDataNode@@PAVDataArray@@_N@Z
70-90	83.648	83.886	420	23	SOURCE_CALLCOUNT	0.9	0	0	default/Cache_Xbox	?ThreadWrite@CacheXbox@@IAAHXZ
70-90	83.574	83.990	816	54	SOURCE_CALLCOUNT	0.9206	0	0	default/LightPreset	?SetFrameEx@LightPreset@@QAAXMM_N@Z
70-90	83.526	83.684	380	26	SOURCE_CALLCOUNT	0.9135	0	1	default/MetaPerformer	?SyncSave@MetaPerformer@@UBAXAAVBinStream@@I@Z
70-90	83.525	84.766	564	55	SOURCE_INSDEL	0.8966	1	0	default/Crowd	?AssignRandomColors@WorldCrowd@@IAAXXZ
70-90	83.520	83.553	608	26	SOURCE_CALLCOUNT	0.8588	0	0	default/OvershellSlot	?OnMsg@OvershellSlot@@QAA?AVDataNode@@ABVAddLocalUserResultMsg@@@Z
70-90	83.500	87.250	32	7	SOURCE_INSDEL	0.875	2	0	default/PostProc_NG	??0BloomTextureSet@NgPostProc@@QAA@XZ
70-90	83.483	86.069	116	22	SOURCE_INSDEL	0.8788	0	3	default/MoviePanel	?HideHint@MoviePanel@@IAAXXZ
70-90	83.450	84.950	80	7	SOURCE_INSDEL	0.8696	1	0	default/UIEventMgr	?Terminate@UIEventMgr@@SAXXZ
70-90	83.434	84.157	332	36	SOURCE_INSDEL	0.8876	2	1	default/Memcard_Xbox	?Mount@MCContainerXbox@@UAA?AW4MCResult@@W4CreateType@@@Z
70-90	83.344	83.422	256	13	CODEGEN_ORDERING	1.0	0	1	default/RealGuitarTrackWatcherImpl	?CheckForTrills@RealGuitarTrackWatcherImpl@@UAAXMHI@Z
70-90	83.308	83.857	364	26	SOURCE_CALLCOUNT	0.8667	1	1	default/SongPreview	?Start@SongPreview@@QAAXVSymbol@@PAVTexMovie@@@Z
70-90	83.254	83.678	236	18	SOURCE_INSDEL	0.7879	0	1	default/OutfitConfig	?Copy@OutfitConfig@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z
70-90	83.250	85.000	80	8	SOURCE_INSDEL	0.95	0	0	default/MidiReader	?pow@@YAMMH@Z
70-90	83.188	84.281	128	13	SOURCE_CALLCOUNT	0.9143	1	0	default/HamPhotoDisplay	?Save@HamPhotoDisplay@@UAAXAAVBinStream@@@Z
70-90	83.174	84.174	460	34	SOURCE_CALLCOUNT	0.912	1	0	default/LabelShrinkWrapper	?Update@LabelShrinkWrapper@@MAAXXZ
70-90	83.081	83.605	344	29	SOURCE_CALLCOUNT	0.9022	9	0	default/CharClip	??0CharClip@@IAA@XZ
70-90	83.052	83.117	308	14	SOURCE_INSDEL	0.9615	0	0	default/MemTracker	??$__adjust_heap@PAUMemDiffEntry@@HU1@U?$less@UMemDiffEntry@@@stlpmtx_std@@@stlpmtx_std@@YAXPAUMemDiffEntry@@HHU1@U?$less@UMemDiffEntry@@@0@@Z
70-90	82.900	83.971	280	24	SOURCE_INSDEL	0.9429	0	1	default/UILabel	??4?$vector@ULabelStyle@UILabel@@V?$StlNodeAlloc@ULabelStyle@UILabel@@@stlpmtx_std@@@stlpmtx_std@@QAAAAV01@ABV01@@Z
70-90	82.835	85.253	364	51	SOURCE_INSDEL	0.75	0	1	default/Mesh	??5@YAAAVBinStreamRev@@AAV0@AAVVert@RndMesh@@@Z
70-90	82.812	83.750	64	6	SOURCE_CALLCOUNT	0.7778	0	0	default/PoolAlloc	??0CritSecTracker@@QAA@PAVCriticalSection@@@Z
70-90	82.767	84.056	2280	252	SOURCE_CALLCOUNT	0.8606	21	1	default/TrackWidget	?SyncProperty@TrackWidget@@UAA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z
70-90	82.696	83.176	500	34	SOURCE_INSDEL	0.8562	0	1	default/StarDisplay	?UpdateDisplay@StarDisplay@@QAAXXZ
70-90	82.600	84.686	700	108	SOURCE_INSDEL	0.6887	0	0	default/Env	?Load@RndEnviron@@UAAXAAVBinStream@@@Z
70-90	82.600	83.267	120	7	SOURCE_INSDEL	0.9091	0	0	default/system/meta/MemcardMgr	?SaveLoadAllComplete@MemcardMgr@@QAAXXZ
70-90	82.585	84.277	260	25	SOURCE_INSDEL	0.9848	2	0	default/BandSongMgr	??0SongMgr@@QAA@XZ
70-90	82.559	83.441	136	10	SOURCE_INSDEL	0.8611	3	0	default/GemPlayer	?GetCodaFreestyleExtents@GemPlayer@@UBA_NAAVExtent@@@Z
70-90	82.500	84.000	80	8	SOURCE_INSDEL	0.7391	0	0	default/BandWardrobe	?SyncEnableBlinks@BandWardrobe@@QAAXH@Z
70-90	82.477	82.553	528	27	SOURCE_CALLCOUNT	0.8872	0	1	default/VocalTrackDir	?SetConfiguration@VocalTrackDir@@QAAXPAVObject@Hmx@@W4HarmonyShowingState@1@@Z
70-90	82.449	83.174	276	20	SOURCE_INSDEL	0.9855	1	0	default/band3/game/TrainerPanel	?Enter@TrainerPanel@@UAAXXZ
70-90	82.407	83.333	216	19	SOURCE_CALLCOUNT	0.8571	0	0	default/Screenshot	?SyncProperty@Screenshot@@UAA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z
70-90	82.400	83.900	80	12	SOURCE_INSDEL	0.7391	0	2	default/MoveMgr	?OnRandomSeed@CameraManager@@AAA?AVDataNode@@PAVDataArray@@@Z
70-90	82.391	82.500	184	9	SOURCE_INSDEL	0.9167	0	0	default/BandList	?UpdateRevealState@BandList@@QAAXHAAVTransform@@@Z
70-90	82.383	82.915	188	15	SOURCE_CALLCOUNT	0.8545	0	1	default/TrackerManager	?ConfigureAccomplishmentGoal@TrackerManager@@QAAXXZ
70-90	82.333	84.833	96	14	SOURCE_INSDEL	0.8148	0	3	default/HeadsetXferEffect	?DoProcess@HeadsetXferEffect@@UAAXABUHeadsetXferEffectParams@@PIAMII@Z
70-90	82.324	84.036	444	49	SOURCE_INSDEL	0.9732	9	0	default/BandIKEffector	?ComputeHandPullAndQuat@BandIKEffector@@IAAXAAVQuatXfm@@AAVTransform@@ABV3@ABVVector3@@MMM@Z
70-90	82.288	82.542	236	17	SOURCE_INSDEL	0.7273	0	0	default/AsyncFile	?Seek@AsyncFile@@UAAHHH@Z
70-90	82.250	84.000	80	9	SOURCE_INSDEL	0.7391	0	0	default/Rand	?Seed@Rand@@QAAXH@Z
70-90	82.242	82.394	132	8	SOURCE_CALLCOUNT	0.7222	1	0	default/Anim	??1AnimTask@@UAA@XZ
70-90	82.225	82.725	320	22	SOURCE_CALLCOUNT	0.9	0	1	default/SessionMessages	?Save@JoinRequestMsg@@UBAXAAVBinStream@@@Z
70-90	82.185	89.483	6068	1409	SOURCE_CALLCOUNT	0.844	0	15	default/network/Plugins/Checksum/MD5/MD5	?transform@MD5@Quazal@@QAAXPBE@Z
70-90	82.183	83.100	1200	129	SOURCE_CALLCOUNT	0.9281	45	0	default/Spotlight	??0Spotlight@@IAA@XZ
70-90	82.177	83.427	384	40	SOURCE_INSDEL	0.8447	1	0	default/band3/game/BandUserMgr	?OnMsg@BandUserMgr@@QAA?AVDataNode@@ABVSigninChangedMsg@@@Z
70-90	82.143	82.143	112	5	SOURCE_CALLCOUNT	0.8214	0	0	default/UILabel	?Init@UILabel@@SAXXZ
70-90	82.083	83.333	48	4	CODEGEN_ORDERING	1.0	0	0	default/IPP_basicmath_xbox	?Add_InPlace@IPP@@YAXIPBMPAM@Z
70-90	82.083	83.333	48	4	CODEGEN_ORDERING	1.0	0	0	default/IPP_basicmath_xbox	?Mul_InPlace@IPP@@YAXIPBMPAM@Z
70-90	82.064	82.809	188	20	SOURCE_INSDEL	0.8431	0	7	default/network/Platform/MemoryManager	?GetDefaultMemoryManager@MemoryManager@Quazal@@SAPAV12@XZ
70-90	82.059	83.297	404	47	SOURCE_CALLCOUNT	0.8036	1	1	default/SongCollision	?_M_insert_overflow_aux@?$vector@USongCollisionOutput@@V?$StlNodeAlloc@USongCollisionOutput@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUSongCollisionOutput@@ABU3@ABU__false_type@2@I_N@Z
70-90	82.045	84.091	176	22	SOURCE_INSDEL	0.9348	0	0	default/LayerDir	?PreLoad@LayerDir@@UAAXAAVBinStream@@@Z
70-90	81.901	82.690	684	56	SOURCE_INSDEL	0.855	0	0	default/DataNode	?Print@DataNode@@QBAXAAVTextStream@@_N@Z
70-90	81.833	82.892	812	86	SOURCE_CALLCOUNT	0.85	0	8	default/Joypad_Xinput	?ReadSingleXinputJoypad@@YA?AW4JoypadType@@HHPAIPAD11111QAM2QAE@Z
70-90	81.831	82.446	260	17	SOURCE_INSDEL	0.8219	0	0	default/CamAnim	?Load@RndCamAnim@@UAAXAAVBinStream@@@Z
70-90	81.786	81.964	112	7	SOURCE_CALLCOUNT	0.9	0	0	default/File_Win	FileDelete
70-90	81.739	84.348	92	10	SOURCE_INSDEL	0.88	2	0	default/SpotlightDrawer	?DrawLenses@SpotlightDrawer@@MAAXPAVSpotlightEntry@1@ABQAV21@@Z
70-90	81.692	82.766	428	57	SOURCE_INSDEL	0.9346	0	14	default/band3/game/PracticeSectionProvider	?OnText@MidiSectionLister@@UAAXHPBDE@Z
70-90	81.672	82.593	3084	214	SOURCE_CALLCOUNT	0.8761	1	0	default/ShaderOptions	?GenerateMacros@ShaderOptions@@QBAXW4ShaderType@@AAV?$vector@UShaderMacro@@V?$StlNodeAlloc@UShaderMacro@@@stlpmtx_std@@@stlpmtx_std@@@Z
70-90	81.667	82.500	96	7	SOURCE_INSDEL	0.8148	0	0	default/PracticeSection	??$_M_range_insert@PBVPracticeStep@@@?$vector@VPracticeStep@@V?$StlNodeAlloc@VPracticeStep@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAVPracticeStep@@PBV2@1ABUforward_iterator_tag@1@@Z
70-90	81.652	82.522	92	10	SOURCE_INSDEL	0.8261	0	1	default/MeshAnim	?SetTransform@RndShaderMgr@@QAAXABVTransform@@@Z
70-90	81.630	81.926	540	31	SOURCE_CALLCOUNT	0.9155	0	0	default/ProfileMgr	?Init@ProfileMgr@@QAAXXZ
70-90	81.620	81.690	284	14	SOURCE_INSDEL	0.9583	0	0	default/MemTracker	??$__linear_insert@PAUMemDiffEntry@@U1@U?$less@UMemDiffEntry@@@stlpmtx_std@@@stlpmtx_std@@YAXPAUMemDiffEntry@@0U1@U?$less@UMemDiffEntry@@@0@@Z
70-90	81.580	82.080	600	55	SOURCE_CALLCOUNT	0.7531	8	0	default/CharIKHead	??0CharIKHead@@IAA@XZ
70-90	81.556	81.957	748	50	SOURCE_INSDEL	0.8396	0	10	default/VocalTrackDir	?ConfigPanels@VocalTrackDir@@QAAXXZ
70-90	81.524	85.214	168	30	SOURCE_INSDEL	0.9302	1	0	default/BoxMap	?ApplyLight@BoxMapLighting@@ABAXABV?$BoxLightArray@ULightParams_Directional@BoxMapLighting@@$0DC@@@@Z
70-90	81.523	83.391	696	116	SOURCE_CALLCOUNT	0.8947	9	1	default/NetCacheMgr	?AddLoaderRef@NetCacheMgr@@IAAPAUNetLoaderRef@@PBDW4RefType@1@W4NetLoaderPos@@@Z
70-90	81.509	81.886	1540	117	SOURCE_CALLCOUNT	0.8499	19	1	default/BandCamShot	?Handle@BandCamShot@@UAA?AVDataNode@@PAVDataArray@@_N@Z
70-90	81.495	82.430	428	48	SOURCE_CALLCOUNT	0.8655	8	0	default/network/net/NetSession	?Poll@NetSession@@UAAXXZ
70-90	81.471	85.257	280	59	SOURCE_INSDEL	0.9306	3	28	default/keygen_xbox	?getMasher@KeyChain@@YAXPAE@Z
70-90	81.429	81.429	840	39	SOURCE_CALLCOUNT	0.8571	0	0	default/CheatProvider	?Init@Synth@@UAAXXZ
70-90	81.372	81.488	344	25	SOURCE_CALLCOUNT	0.8235	3	1	default/Line	?Load@RndLine@@UAAXAAVBinStream@@@Z
70-90	81.339	82.090	932	77	SOURCE_CALLCOUNT	0.95	10	0	default/ChunkStream	?Eof@ChunkStream@@UAA?AW4EofType@@XZ
70-90	81.322	81.691	596	49	SOURCE_CALLCOUNT	0.7862	4	1	default/Gen	??0RndGenerator@@IAA@XZ
70-90	81.307	82.638	872	99	SOURCE_INSDEL	0.913	0	12	default/system/rndobj/Utl	?UtilDrawCigar@@YAXABVTransform@@QBM1ABVColor@Hmx@@H@Z
70-90	81.283	81.669	1088	80	SOURCE_CALLCOUNT	0.8502	6	0	default/BandDirector	??0BandDirector@@QAA@XZ
70-90	81.268	81.759	448	33	SOURCE_CALLCOUNT	0.8475	3	0	default/GemTrack	??0GemTrack@@QAA@PAVBandUser@@@Z
70-90	81.254	81.606	284	26	SOURCE_INSDEL	0.8228	3	1	default/CharBoneOffset	??0CharBoneOffset@@IAA@XZ
70-90	81.250	82.143	224	20	SOURCE_CALLCOUNT	0.9286	0	0	default/PanelDir	?DisableComponent@PanelDir@@QAAXPAVUIComponent@@W4JoypadAction@@@Z
70-90	81.182	82.545	220	23	SOURCE_CALLCOUNT	0.8571	0	0	default/MemTrack	?StartLog@@YAXPBD@Z
70-90	81.169	82.092	260	23	SOURCE_CALLCOUNT	0.8784	2	1	default/StorePanel	?Unload@StorePanel@@UAAXXZ
70-90	81.168	82.221	380	41	SOURCE_INSDEL	0.95	9	0	default/ChunkStream	??0ChunkStream@@QAA@PBDW4FileType@0@H_NW4Platform@@2@Z
