# sympair queue -- rows realizable by relocation-NAME correction alone.
# Generated by tools/sympair_queue.py (lane W7-SYMPAIR, from W2-ENGINE's charged.py/sweep.py).
# ⚠ A pair here is EITHER a wrong map name (fixable, pays) OR an ICF fold
#   (irreducible). The metric CANNOT separate them -- adjudicate on retail
#   bytes with tools/retail_callers.py using tgt_addr below.
# size_if_it_crosses = bytes this row adds to matched_code IF every pair is fixed.
# pair_class: FOLD_FANIN=irreducible ICF survivor · RECIPROCAL=transposed
#   map bijection (a fold cannot transpose across two addresses) ·
#   OURS_UNMAPPED=our callee has no retail address (identification backlog).
# map_arbitrary: target addr is in the map's own _bijection_arbitrary/_icf_arbitrary list.
size	fuzzy	mpn	class	pair_class	map_arbitrary	unit	categories	symbol	n_pairs	sites	tgt_addr	target_symbol	our_symbol
308	99.93507	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/system/beatmatch/KeyboardController	engine	?OnMsg@KeyboardController@@QAAHABVKeyboardKeyPressedMsg@@@Z	1	1	0x8278fae0	?OnVoiceProcessingPassEnd@CX2SourceVoice@XAUDIO2@@UAAXXZ	?RegisterKey@BeatMatchController@@QBAXH@Z
308	99.93507	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/DataNode	engine	?Insert@DataArray@@QAAXHABVDataNode@@@Z	1	1	0x8274bb88	??_G?$Key@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@@QAAPAXI@Z	??_GDataNode@@QAAPAXI@Z
308	99.93507	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/Console	engine	?InsertBreak@RndConsole@@AAAXPAVDataArray@@H@Z	1	1	0x823d6fa8	?insert@?$list@UWeightContext@CharBone@@V?$StlNodeAlloc@UWeightContext@CharBone@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@UWeightContext@CharBone@@U?$_Nonconst_traits@UWeightContext@CharBone@@@stlpmtx_std@@@2@U32@ABUWeightContext@CharBone@@@Z	?insert@?$list@UBreakpoint@RndConsole@@V?$StlNodeAlloc@UBreakpoint@RndConsole@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@UBreakpoint@RndConsole@@U?$_Nonconst_traits@UBreakpoint@RndConsole@@@stlpmtx_std@@@2@U32@ABUBreakpoint@RndConsole@@@Z
308	99.87013	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/CustomizePanel	game	?GetWearing@CustomizePanel@@QAA?AVSymbol@@XZ	1	2	0x825f8aa8	?RefreshHeader@AccomplishmentPanel@@QAAXXZ	17008
308	99.93507	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/SongData	engine	??4?$vector@U?$pair@MM@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@MM@stlpmtx_std@@@2@@stlpmtx_std@@QAAAAV01@ABV01@@Z	1	1	0x82772208	??$_M_allocate_and_copy@PBUXUSER_ACHIEVEMENT@@@?$vector@UXUSER_ACHIEVEMENT@@V?$StlNodeAlloc@UXUSER_ACHIEVEMENT@@@stlpmtx_std@@@stlpmtx_std@@IAAPAUXUSER_ACHIEVEMENT@@IPBU2@0@Z	??$_M_allocate_and_copy@PBU?$pair@MM@stlpmtx_std@@@?$vector@U?$pair@MM@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@MM@stlpmtx_std@@@2@@stlpmtx_std@@IAAPAU?$pair@MM@1@IPBU21@0@Z
304	99.93421	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/MasterAudio	engine	?_M_fill_assign@?$vector@MV?$StlNodeAlloc@M@stlpmtx_std@@@stlpmtx_std@@QAAXIABM@Z	1	1	0x826c3888	??$?0H@?$StlNodeAlloc@V?$_List_node@H@stlpmtx_std@@@stlpmtx_std@@QAA@ABV?$StlNodeAlloc@H@1@@Z	?get_allocator@?$vector@MV?$StlNodeAlloc@M@stlpmtx_std@@@stlpmtx_std@@QBA?AV?$StlNodeAlloc@M@2@XZ
304	99.93421	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/TrackPanelDir	engine	?ResetPlayers@TrackPanelDir@@UAAXXZ	1	1	0x82308c88	?resize@?$vector@VSpotlightEntry@SpotlightDrawer@@V?$StlNodeAlloc@VSpotlightEntry@SpotlightDrawer@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABVSpotlightEntry@SpotlightDrawer@@@Z	?resize@?$vector@W4TrackInstrument@@V?$StlNodeAlloc@W4TrackInstrument@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABW4TrackInstrument@@@Z
304	99.93421	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/SetlistMergePanel	game	?SubmitSetlist@SetlistMergePanel@@QAAXXZ	1	1	0x82272a60	?_M_fill_insert@?$vector@PAVObject@Hmx@@V?$StlNodeAlloc@PAVObject@Hmx@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAPAVObject@Hmx@@IABQAV34@@Z	?_M_fill_insert@?$vector@HV?$StlNodeAlloc@H@stlpmtx_std@@@stlpmtx_std@@AAAXPAHIABH@Z
304	99.93421	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	yes	default/GemPlayer	game	?FretButtonDown@GemPlayer@@UAAXHM@Z	1	1	0x82b93f58	?Ignore@GemTrack@@QAAXH@Z	?SetFretButtonPressed@GemTrack@@QAAXH_N@Z
304	99.93421	100.000	SYMPAIR_ONLY_1	RECIPROCAL	no	default/AccomplishmentPanel	game	??$__merge_without_buffer@PAVSymbol@@HVAccomplishmentCmp@@@stlpmtx_std@@YAXPAVSymbol@@00HHVAccomplishmentCmp@@@Z	1	1	0x825f6f20	??RAccomplishmentCategoryCmp@@QBA_NVSymbol@@0@Z	??RAccomplishmentCmp@@QBA_NVSymbol@@0@Z
304	99.93421	100.000	SYMPAIR_ONLY_1	RECIPROCAL	no	default/AccomplishmentPanel	game	??$__merge_without_buffer@PAVSymbol@@HVAccomplishmentCategoryCmp@@@stlpmtx_std@@YAXPAVSymbol@@00HHVAccomplishmentCategoryCmp@@@Z	1	1	0x825f7000	??RAccomplishmentCmp@@QBA_NVSymbol@@0@Z	??RAccomplishmentCategoryCmp@@QBA_NVSymbol@@0@Z
304	99.93421	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/SongDB	game	?_M_fill_assign@?$vector@HV?$StlNodeAlloc@H@stlpmtx_std@@@stlpmtx_std@@QAAXIABH@Z	1	1	0x826c3888	??$?0H@?$StlNodeAlloc@V?$_List_node@H@stlpmtx_std@@@stlpmtx_std@@QAA@ABV?$StlNodeAlloc@H@1@@Z	?get_allocator@?$vector@HV?$StlNodeAlloc@H@stlpmtx_std@@@stlpmtx_std@@QBA?AV?$StlNodeAlloc@H@2@XZ
300	99.93333	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/UILabel	engine	??4?$ObjDirPtr@VObjectDir@@@@QAAAAV0@PAVObjectDir@@@Z	1	1	0x82817a68	?PostLoad@?$ObjDirPtr@VHamListRibbon@@@@QAAXPAVLoader@@@Z	?PostLoad@?$ObjDirPtr@VObjectDir@@@@QAAXPAVLoader@@@Z
300	99.80000	100.000	SYMPAIR_ONLY_2	OURS_UNMAPPED	no	default/TransAnim	engine	?Copy@RndTransAnim@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z	2	2	0x8245f410	??4?$vector@V?$Key@VColor@Hmx@@@@V?$StlNodeAlloc@V?$Key@VColor@Hmx@@@@@stlpmtx_std@@@stlpmtx_std@@QAAAAV01@ABV01@@Z	??4?$vector@V?$Key@VVector3@@@@V?$StlNodeAlloc@V?$Key@VVector3@@@@@stlpmtx_std@@@stlpmtx_std@@QAAAAV01@ABV01@@Z
300	99.80000	100.000	SYMPAIR_ONLY_2	FOLD_FANIN	no	default/TransAnim	engine	?Copy@RndTransAnim@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z	2	1	0x82383328	?SetOwnerObj@?$ObjOwnerPtr@VCharInterest@@@@QAAXPAVCharInterest@@@Z	?SetObjConcrete@?$ObjRefConcrete@VRndTransAnim@@VObjectDir@@@@QAAXPAVRndTransAnim@@@Z
300	99.93333	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/GameMicManager	game	?HandleMicsChanged@GameMicManager@@UAAXXZ	1	1	0x823e1060	??$__find@PBHH@stlpmtx_std@@YAPBHPBH0ABHABUrandom_access_iterator_tag@0@@Z	??$__find@PAHH@stlpmtx_std@@YAPAHPAH0ABHABUrandom_access_iterator_tag@0@@Z
300	99.86667	100.000	SYMPAIR_ONLY_2	FOLD_FANIN	no	default/Anim	engine	?SyncDrawables@RndDir@@QAAXXZ	2	1	0x822bed18	??$sort@PAPAVRndPollable@@P6A_NPBV1@0@Z@stlpmtx_std@@YAXPAPAVRndPollable@@0P6A_NPBV1@1@Z@Z	??$sort@PAPAVRndDrawable@@P6A_NPAV1@0@Z@stlpmtx_std@@YAXPAPAVRndDrawable@@0P6A_NPAV1@1@Z@Z
300	99.86667	100.000	SYMPAIR_ONLY_2	FOLD_FANIN	no	default/Anim	engine	?SyncDrawables@RndDir@@QAAXXZ	2	1	0x82b5f808	?push_back@?$vector@PAVChatReceiver@@V?$StlNodeAlloc@PAVChatReceiver@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVChatReceiver@@@Z	?push_back@?$vector@PAVRndDrawable@@V?$StlNodeAlloc@PAVRndDrawable@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVRndDrawable@@@Z
300	99.93333	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/SongData	engine	?MakeBackupTracks@SongData@@QAAXXZ	1	1	0x82b5f808	?push_back@?$vector@PAVChatReceiver@@V?$StlNodeAlloc@PAVChatReceiver@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVChatReceiver@@@Z	?push_back@?$vector@PAVBackupTrack@SongData@@V?$StlNodeAlloc@PAVBackupTrack@SongData@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVBackupTrack@SongData@@@Z
296	99.93243	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/Splash	engine	?ShowNext@Splash@@IAA_NXZ	1	1	0x823d14c0	?insert@?$list@PAVCharClip@@V?$StlNodeAlloc@PAVCharClip@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVCharClip@@U?$_Nonconst_traits@PAVCharClip@@@stlpmtx_std@@@2@U32@ABQAVCharClip@@@Z	?insert@?$list@PAVRndDir@@V?$StlNodeAlloc@PAVRndDir@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVRndDir@@U?$_Nonconst_traits@PAVRndDir@@@stlpmtx_std@@@2@U32@ABQAVRndDir@@@Z
296	99.93243	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/Synapse_dsp	engine	?_M_fill_insert_aux@?$vector@V?$vector@MV?$StlNodeAlloc@M@stlpmtx_std@@@stlpmtx_std@@V?$StlNodeAlloc@V?$vector@MV?$StlNodeAlloc@M@stlpmtx_std@@@stlpmtx_std@@@2@@stlpmtx_std@@AAAXPAV?$vector@MV?$StlNodeAlloc@M@stlpmtx_std@@@2@IABV32@ABU__true_type@2@@Z	1	1	0x827c1378	??0?$vector@HV?$StlNodeAlloc@H@stlpmtx_std@@@stlpmtx_std@@QAA@ABV01@@Z	??0?$vector@MV?$StlNodeAlloc@M@stlpmtx_std@@@stlpmtx_std@@QAA@ABV01@@Z
296	99.93243	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/network/net/NetSession	network	?OnMsg@NetSession@@QAA_NABVUpdateUserDataMsg@@@Z	1	1	0x823e2020	??0RemovingRemoteUserMsg@@QAA@PAVRemoteUser@@@Z	??0RemoteUserUpdatedMsg@@QAA@PAVRemoteUser@@@Z
296	99.93243	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/SongData	engine	?_M_fill_insert_aux@?$vector@V?$vector@VRangeSection@@V?$StlNodeAlloc@VRangeSection@@@stlpmtx_std@@@stlpmtx_std@@V?$StlNodeAlloc@V?$vector@VRangeSection@@V?$StlNodeAlloc@VRangeSection@@@stlpmtx_std@@@stlpmtx_std@@@2@@stlpmtx_std@@AAAXPAV?$vector@VRangeSection@@V?$StlNodeAlloc@VRangeSection@@@stlpmtx_std@@@2@IABV32@ABU__true_type@2@@Z	1	1	0x823e4630	??0?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@QAA@ABV01@@Z	??0?$vector@VRangeSection@@V?$StlNodeAlloc@VRangeSection@@@stlpmtx_std@@@stlpmtx_std@@QAA@ABV01@@Z
296	99.93243	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/system/bandobj/ReviewDisplay	engine	??0ReviewDisplay@@QAA@XZ	1	1	0x827ffad8	??0RndTransformable@@IAA@XZ	??0UIComponent@@IAA@XZ
292	99.86301	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/VelocityBuffer	engine	??0RndVelocityBuffer@@AAA@XZ	1	2	0x826c3888	??$?0H@?$StlNodeAlloc@V?$_List_node@H@stlpmtx_std@@@stlpmtx_std@@QAA@ABV?$StlNodeAlloc@H@1@@Z	??0Vector4@@QAA@XZ
292	99.93150	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/CharDriver	engine	?Save@CharDriver@@UAAXAAVBinStream@@@Z	1	1	0x823aee20	?Save@FlowValueCase@@UAAXAAVBinStream@@@Z	?Save@CharWeightable@@UAAXAAVBinStream@@@Z
292	99.93150	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/VocalTrack	game	?GetCurrentPlate@VocalTrack@@QAAPAVTubePlate@@AAV?$deque@PAVTubePlate@@V?$StlNodeAlloc@PAVTubePlate@@@stlpmtx_std@@@stlpmtx_std@@H@Z	1	1	0x82ba3080	?_M_push_back_aux_v@?$deque@PAVLyricPlate@@V?$StlNodeAlloc@PAVLyricPlate@@@stlpmtx_std@@@stlpmtx_std@@IAAXABQAVLyricPlate@@@Z	?_M_push_back_aux_v@?$deque@PAVTubePlate@@V?$StlNodeAlloc@PAVTubePlate@@@stlpmtx_std@@@stlpmtx_std@@IAAXABQAVTubePlate@@@Z
292	99.93150	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/band3/meta_band/InterstitialMgr	game	?_M_copy_from@?$hashtable@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@VSymbol@@U?$hash@VSymbol@@@2@U?$_HashMapTraitsT@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@@priv@2@U?$_Select1st@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@@2@U?$equal_to@VSymbol@@@2@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@@2@@stlpmtx_std@@AAAXABV12@@Z	1	1	0x82272a60	?_M_fill_insert@?$vector@PAVObject@Hmx@@V?$StlNodeAlloc@PAVObject@Hmx@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAPAVObject@Hmx@@IABQAV34@@Z	?_M_fill_insert@?$vector@PAU_Slist_node_base@priv@stlpmtx_std@@V?$StlNodeAlloc@PAU_Slist_node_base@priv@stlpmtx_std@@@3@@stlpmtx_std@@AAAXPAPAU_Slist_node_base@priv@2@IABQAU342@@Z
292	99.93150	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/Mesh	engine	?_M_erase@?$vector@V?$vector@GV?$StlNodeAlloc@G@stlpmtx_std@@@stlpmtx_std@@V?$StlNodeAlloc@V?$vector@GV?$StlNodeAlloc@G@stlpmtx_std@@@stlpmtx_std@@@2@@stlpmtx_std@@IAAPAV?$vector@GV?$StlNodeAlloc@G@stlpmtx_std@@@2@PAV32@0ABU__true_type@2@@Z	1	1	0x8241bc78	??$__destroy_mv_srcs@PAV?$vector@GV?$StlNodeAlloc@G@stlpmtx_std@@@stlpmtx_std@@V12@@stlpmtx_std@@YAXPAV?$vector@GV?$StlNodeAlloc@G@stlpmtx_std@@@0@00@Z	??$__destroy_range@PAV?$vector@GV?$StlNodeAlloc@G@stlpmtx_std@@@stlpmtx_std@@V12@@stlpmtx_std@@YAXPAV?$vector@GV?$StlNodeAlloc@G@stlpmtx_std@@@0@00@Z
292	99.93150	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/PropSync	engine	?Enter@WorldDir@@UAAXXZ	1	1	0x8240f158	?SetEvenOddDisabled@Rnd@@QAAX_N@Z	?SetProcAndLock@Rnd@@QAAX_N@Z
292	99.93150	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/SessionUsersProviders	game	?RefreshUserList@SessionUsersProvider@@QAAXPBVBandUser@@PBVBandUserMgr@@@Z	1	1	0x82b5f808	?push_back@?$vector@PAVChatReceiver@@V?$StlNodeAlloc@PAVChatReceiver@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVChatReceiver@@@Z	?push_back@?$vector@PAVBandUser@@V?$StlNodeAlloc@PAVBandUser@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVBandUser@@@Z
292	99.72603	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/CharGuitarString	engine	?PollDeps@CharGuitarString@@UAAXAAV?$list@PAVObject@Hmx@@V?$StlNodeAlloc@PAVObject@Hmx@@@stlpmtx_std@@@stlpmtx_std@@0@Z	1	4	0x823d14c0	?insert@?$list@PAVCharClip@@V?$StlNodeAlloc@PAVCharClip@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVCharClip@@U?$_Nonconst_traits@PAVCharClip@@@stlpmtx_std@@@2@U32@ABQAVCharClip@@@Z	?insert@?$list@PAVObject@Hmx@@V?$StlNodeAlloc@PAVObject@Hmx@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVObject@Hmx@@U?$_Nonconst_traits@PAVObject@Hmx@@@stlpmtx_std@@@2@U32@ABQAVObject@Hmx@@@Z
292	99.93150	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/DirUnloader	engine	??0DirUnloader@@QAA@PAVObjectDir@@@Z	1	1	0x823587b0	??E?$ObjDirItr@VCharBone@@@@QAAAAV0@XZ	??E?$ObjDirItr@VObject@Hmx@@@@QAAAAV0@XZ
292	99.93150	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/MoviePanel	engine	?ChooseMovie@MoviePanel@@IAAXXZ	1	1	0x823d14c0	?insert@?$list@PAVCharClip@@V?$StlNodeAlloc@PAVCharClip@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVCharClip@@U?$_Nonconst_traits@PAVCharClip@@@stlpmtx_std@@@2@U32@ABQAVCharClip@@@Z	?insert@?$list@PBDV?$StlNodeAlloc@PBD@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PBDU?$_Nonconst_traits@PBD@stlpmtx_std@@@2@U32@ABQBD@Z
292	99.86301	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/band3/game/GemTrainerPanel	game	?AddBeatMask@GemTrainerPanel@@QAAXH@Z	1	2	0x827c9218	??__FTheLocale@@YAXXZ	?TickToSeconds@@YAMM@Z
292	99.93150	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/VocalPart	game	?CalcNoteWeights@VocalPart@@QAAXXZ	1	1	0x823715e0	?reserve@?$vector@PAUDep@CharPollableSorter@@V?$StlNodeAlloc@PAUDep@CharPollableSorter@@@stlpmtx_std@@@stlpmtx_std@@QAAXI@Z	?reserve@?$vector@MV?$StlNodeAlloc@M@stlpmtx_std@@@stlpmtx_std@@QAAXI@Z
292	99.93150	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/CustomizePanel	game	??0CustomizePanel@@QAA@XZ	1	1	0x8255d480	??0?$hash_map@VSymbol@@HU?$hash@VSymbol@@@stlpmtx_std@@U?$equal_to@VSymbol@@@3@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@3@@stlpmtx_std@@QAA@XZ	??0?$hash_map@HPAVUIComponent@@U?$hash@H@stlpmtx_std@@U?$equal_to@H@3@V?$StlNodeAlloc@U?$pair@$$CBHPAVUIComponent@@@stlpmtx_std@@@3@@stlpmtx_std@@QAA@XZ
292	99.93150	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/network/net/NetSession	network	?OnMsg@NetSession@@QAA_NABVAddUserResponseMsg@@@Z	1	1	0x823e1b40	??0SpeechEnableMsg@@QAA@_N@Z	??0AddUserResultMsg@@QAA@H@Z
292	99.86301	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/UIList	engine	?_M_erase@?$vector@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@V?$StlNodeAlloc@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@2@@stlpmtx_std@@IAAPAV?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@2@PAV32@0ABU__true_type@2@@Z	1	2	0x8269c800	??_GCommonPhraseCapturer@@QAAPAXI@Z	??_G?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@QAAPAXI@Z
292	99.93150	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/band3/meta_band/CampaignGoalsLeaderboardChoicePanel	game	??0CampaignGoalsLeaderboardChoiceProvider@@QAA@PAVBandProfile@@ABV?$vector@PAVDynamicTex@@V?$StlNodeAlloc@PAVDynamicTex@@@stlpmtx_std@@@stlpmtx_std@@@Z	1	1	0x825f4f50	??$__stable_sort_aux@PAVSymbol@@V1@HUGoalAlpaCmp@@@stlpmtx_std@@YAXPAVSymbol@@00PAHUGoalAlpaCmp@@@Z	??$__stable_sort_aux@PAVSymbol@@V1@HVGoalCmp@@@stlpmtx_std@@YAXPAVSymbol@@00PAHVGoalCmp@@@Z
288	99.93056	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/StreamNull	engine	??0StreamNull@@QAA@M@Z	1	1	0x82272a60	?_M_fill_insert@?$vector@PAVObject@Hmx@@V?$StlNodeAlloc@PAVObject@Hmx@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAPAVObject@Hmx@@IABQAV34@@Z	?_M_fill_insert@?$vector@PAVFaderGroup@@V?$StlNodeAlloc@PAVFaderGroup@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAPAVFaderGroup@@IABQAV3@@Z
288	99.72222	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/CharIKRod	engine	?PollDeps@CharIKRod@@UAAXAAV?$list@PAVObject@Hmx@@V?$StlNodeAlloc@PAVObject@Hmx@@@stlpmtx_std@@@stlpmtx_std@@0@Z	1	4	0x823d14c0	?insert@?$list@PAVCharClip@@V?$StlNodeAlloc@PAVCharClip@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVCharClip@@U?$_Nonconst_traits@PAVCharClip@@@stlpmtx_std@@@2@U32@ABQAVCharClip@@@Z	?insert@?$list@PAVObject@Hmx@@V?$StlNodeAlloc@PAVObject@Hmx@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVObject@Hmx@@U?$_Nonconst_traits@PAVObject@Hmx@@@stlpmtx_std@@@2@U32@ABQAVObject@Hmx@@@Z
288	99.72222	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/CharIKSliderMidi	engine	?PollDeps@CharIKSliderMidi@@UAAXAAV?$list@PAVObject@Hmx@@V?$StlNodeAlloc@PAVObject@Hmx@@@stlpmtx_std@@@stlpmtx_std@@0@Z	1	4	0x823d14c0	?insert@?$list@PAVCharClip@@V?$StlNodeAlloc@PAVCharClip@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVCharClip@@U?$_Nonconst_traits@PAVCharClip@@@stlpmtx_std@@@2@U32@ABQAVCharClip@@@Z	?insert@?$list@PAVObject@Hmx@@V?$StlNodeAlloc@PAVObject@Hmx@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVObject@Hmx@@U?$_Nonconst_traits@PAVObject@Hmx@@@stlpmtx_std@@@2@U32@ABQAVObject@Hmx@@@Z
288	99.86111	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/network/Platform/MemoryManager	network	??0MemoryManager@Quazal@@QAA@PAD@Z	1	2	0x82a6de40	XShowSocialNetworkImagePostUI	??2RootObject@Quazal@@SAPAXIPBDI@Z
288	99.93056	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/band3/meta_band/BandProfile	game	?GetLastCharUsed@BandProfile@@QBAPAVCharData@@XZ	1	1	0x82553f28	?PrefabIsCustomizable@PrefabMgr@@SA_NXZ	?GetPrefabMgr@PrefabMgr@@SAPAV1@XZ
288	99.93056	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/SongData	engine	?ClearTrack@SongData@@UAAXH@Z	1	1	0x82775b70	?_M_erase@?$vector@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@V?$StlNodeAlloc@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@2@@stlpmtx_std@@IAAPAV?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@2@PAV32@0ABU__true_type@2@@Z	?_M_erase@?$vector@V?$vector@V?$RangedData@I@?$RangedDataCollection@I@@V?$StlNodeAlloc@V?$RangedData@I@?$RangedDataCollection@I@@@stlpmtx_std@@@stlpmtx_std@@V?$StlNodeAlloc@V?$vector@V?$RangedData@I@?$RangedDataCollection@I@@V?$StlNodeAlloc@V?$RangedData@I@?$RangedDataCollection@I@@@stlpmtx_std@@@stlpmtx_std@@@2@@stlpmtx_std@@IAAPAV?$vector@V?$RangedData@I@?$RangedDataCollection@I@@V?$StlNodeAlloc@V?$RangedData@I@?$RangedDataCollection@I@@@stlpmtx_std@@@2@PAV32@0ABU__true_type@2@@Z
288	99.79166	100.000	SYMPAIR_ONLY_3	FOLD_FANIN	no	default/UIListDir	engine	?CreateElements@UIListDir@@QAAXPAVUIList@@AAV?$vector@PAVUIListWidget@@V?$StlNodeAlloc@PAVUIListWidget@@@stlpmtx_std@@@stlpmtx_std@@H@Z	3	1	0x825cfdd0	??$DeleteAll@V?$vector@PAVNetSavedSetlist@@V?$StlNodeAlloc@PAVNetSavedSetlist@@@stlpmtx_std@@@stlpmtx_std@@@@YAXAAV?$vector@PAVNetSavedSetlist@@V?$StlNodeAlloc@PAVNetSavedSetlist@@@stlpmtx_std@@@stlpmtx_std@@@Z	??$DeleteAll@V?$vector@PAVUIListWidget@@V?$StlNodeAlloc@PAVUIListWidget@@@stlpmtx_std@@@stlpmtx_std@@@@YAXAAV?$vector@PAVUIListWidget@@V?$StlNodeAlloc@PAVUIListWidget@@@stlpmtx_std@@@stlpmtx_std@@@Z
